Course,DayOfWeek,TimeSlot,AttendanceRate
OOP,Tuesday,09:00,88.82916294316901
DS,Friday,10:00,94.98276878937672
IoT,Wednesday,13:00,84.02405740653029
DS,Wednesday,12:00,97.63216965767842
DS,Tuesday,09:00,99.49409771854049
IoT,Thursday,13:00,82.642805633031
OOP,Thursday,11:00,83.40934311647473
DBMS,Monday,09:00,74.36394256654444
DS,Wednesday,10:00,90.4245938321707
DS,Wednesday,10:00,99.36232601644788
MFA,Thursday,13:00,94.50736568527606
DS,Friday,10:00,93.2214304699536
IoT,Tuesday,09:00,95.70025638335972
DS,Thursday,09:00,79.97611281343214
DS,Friday,10:00,94.36444965998082
OOP,Wednesday,13:00,96.59753456319513
MFA,Monday,10:00,88.08865812727728
OOP,Tuesday,11:00,77.47267728676616
MFA,Tuesday,13:00,87.38580560707142
MFA,Wednesday,11:00,83.92934669463921
OOP,Monday,12:00,71.30135702207389
IoT,Thursday,12:00,79.76042147024022
DBMS,Wednesday,11:00,92.63718638244502
DBMS,Thursday,12:00,77.74121575235766
DBMS,Thursday,13:00,80.44931752950828
MFA,Friday,11:00,95.63239276066466
MFA,Wednesday,11:00,87.59947792636518
OOP,Thursday,12:00,88.73037562416772
DS,Thursday,09:00,76.00794714876106
OOP,Wednesday,09:00,91.33619797236015
OOP,Thursday,11:00,70.83970648058303
MFA,Wednesday,13:00,91.95111731389059
DBMS,Thursday,12:00,90.63658720308844
IoT,Thursday,10:00,76.32391219996013
OOP,Monday,13:00,70.78422630787084
OOP,Friday,13:00,78.67057241300705
DS,Friday,10:00,90.1366629341201
DS,Friday,10:00,93.41880249283341
DS,Friday,11:00,74.34031818748676
OOP,Tuesday,13:00,77.90102236516667
IoT,Thursday,11:00,93.04274927004042
OOP,Wednesday,12:00,71.45601910737984
DBMS,Monday,09:00,81.6259234198807
MFA,Thursday,12:00,97.11324288123663
OOP,Thursday,12:00,90.79122092641087
OOP,Monday,10:00,81.00288501845102
IoT,Tuesday,11:00,71.19593506819479
IoT,Thursday,13:00,88.46944055360562
IoT,Wednesday,11:00,79.84306690504702
DS,Monday,12:00,73.97947072847285
OOP,Monday,11:00,75.07295851048936
DBMS,Thursday,12:00,93.57237683688716
DS,Thursday,10:00,79.03159425599641
DS,Wednesday,11:00,94.51891341362744
DBMS,Wednesday,09:00,76.63154804820668
OOP,Tuesday,12:00,75.49462607813948
IoT,Tuesday,09:00,92.50430750639552
DBMS,Tuesday,09:00,87.14446087108783
OOP,Friday,11:00,75.0458385441641
IoT,Wednesday,13:00,99.52365384387312
DS,Monday,13:00,83.76192036396729
OOP,Tuesday,11:00,91.95770959439433
DS,Tuesday,11:00,70.29211528099802
MFA,Tuesday,10:00,94.47698923714572
DS,Tuesday,11:00,86.09117692002908
DS,Monday,10:00,96.84585498608539
DS,Monday,13:00,93.15759031832236
MFA,Monday,12:00,91.91606255888047
DS,Wednesday,09:00,88.02038255729154
IoT,Wednesday,13:00,87.063775487593
DBMS,Thursday,09:00,80.65208695109236
DS,Wednesday,12:00,73.04086629985541
OOP,Monday,13:00,89.96029985033258
MFA,Friday,12:00,87.90604972236669
DBMS,Monday,10:00,91.26729339966566
IoT,Monday,12:00,81.13303261864357
DS,Friday,09:00,76.25986356140513
OOP,Thursday,11:00,85.240072280003
IoT,Friday,13:00,78.91213874565328
MFA,Thursday,12:00,88.00765009291234
DS,Wednesday,12:00,72.78834121360039
OOP,Friday,12:00,81.78161295160902
DS,Wednesday,10:00,99.71744728571254
DS,Tuesday,09:00,85.08614559406486
IoT,Friday,11:00,76.01916976650514
MFA,Friday,13:00,90.02926927144912
OOP,Wednesday,11:00,95.81352228804045
MFA,Friday,09:00,70.54621440399497
IoT,Thursday,13:00,75.8080317615009
MFA,Tuesday,13:00,89.48286001213947
DS,Friday,10:00,90.31983102284082
MFA,Friday,12:00,97.53830871465274
DS,Thursday,12:00,95.1699754300856
IoT,Thursday,12:00,82.7110615070042
IoT,Friday,10:00,91.41682166978264
DS,Thursday,12:00,95.99030598734413
OOP,Tuesday,12:00,83.61114724175684
IoT,Tuesday,13:00,76.19298926449575
MFA,Wednesday,10:00,84.62892877326614
DBMS,Thursday,10:00,87.89640080892723
DBMS,Tuesday,09:00,81.6318956146461
OOP,Thursday,09:00,95.02370195564134
DBMS,Thursday,09:00,92.90766269807568
DS,Friday,10:00,94.0239234973511
DBMS,Friday,10:00,82.22314422640162
IoT,Tuesday,13:00,71.97631992158237
DBMS,Monday,12:00,73.0570725301
IoT,Wednesday,11:00,71.2222397490709
MFA,Friday,11:00,79.71898448318169
OOP,Friday,12:00,87.9927620659158
DBMS,Thursday,11:00,97.50396572264363
IoT,Thursday,10:00,94.07425124463333
MFA,Tuesday,11:00,78.87341115765783
DBMS,Tuesday,10:00,89.35629845604589
DS,Tuesday,11:00,84.86414569953793
OOP,Thursday,13:00,82.45527675504812
DBMS,Friday,10:00,97.2162901162034
OOP,Tuesday,09:00,72.9054509226915
IoT,Thursday,13:00,70.86176305482483
IoT,Tuesday,10:00,80.97634282703144
IoT,Thursday,13:00,89.10239177367475
DBMS,Tuesday,09:00,90.23353265248363
OOP,Tuesday,13:00,72.83120105085271
DS,Monday,10:00,85.64356434758884
IoT,Tuesday,09:00,81.53932783481822
DBMS,Friday,13:00,93.53014033909038
MFA,Wednesday,09:00,84.66399078031993
IoT,Monday,13:00,77.77169281878197
MFA,Thursday,12:00,90.13955432374416
OOP,Wednesday,12:00,93.89337364342273
DBMS,Wednesday,12:00,88.42764276204593
OOP,Thursday,10:00,87.58198057175626
MFA,Friday,10:00,75.48492456869641
IoT,Tuesday,10:00,75.75671645548614
DBMS,Thursday,11:00,93.15576820901047
MFA,Tuesday,13:00,88.82572591987511
MFA,Friday,13:00,91.39861769208342
MFA,Tuesday,10:00,71.7265012133651
OOP,Wednesday,12:00,73.82952969974652
MFA,Friday,11:00,81.29291034926642
DS,Wednesday,13:00,95.94227715416699
MFA,Thursday,13:00,80.24099931855083
IoT,Monday,13:00,92.60428520528518
MFA,Tuesday,11:00,92.6557494370866
DBMS,Monday,13:00,73.31855284611646
OOP,Friday,11:00,75.45897574942772
IoT,Tuesday,12:00,73.28958101423385
IoT,Tuesday,09:00,75.45402525437683
DBMS,Thursday,13:00,80.54424716858131
DS,Friday,13:00,78.81548509025507
OOP,Tuesday,12:00,87.20254574731672
OOP,Tuesday,12:00,88.70814166257823
DS,Tuesday,09:00,77.08891226825719
DBMS,Friday,13:00,93.1722836956448
MFA,Monday,11:00,90.32377668644277
IoT,Thursday,13:00,86.05023882143757
DS,Tuesday,09:00,99.64009265210524
MFA,Thursday,09:00,77.36255336027254
IoT,Tuesday,10:00,75.95295259909372
IoT,Wednesday,13:00,97.9313005656048
DBMS,Monday,10:00,73.95483871246496
MFA,Tuesday,09:00,98.5982502998466
OOP,Thursday,12:00,92.98494474587461
MFA,Friday,12:00,83.58323611404673
OOP,Friday,11:00,78.93780826257702
DS,Tuesday,10:00,94.2562245703491
OOP,Wednesday,11:00,73.34429911381577
IoT,Friday,10:00,91.84016989241346
OOP,Tuesday,09:00,73.2918124242034
DS,Thursday,11:00,71.92822021270382
IoT,Tuesday,09:00,93.75179429798625
DBMS,Monday,12:00,88.92400366716483
IoT,Friday,13:00,84.99224690134506
OOP,Wednesday,12:00,76.22944912473113
IoT,Tuesday,10:00,87.19669169534153
MFA,Friday,13:00,86.41182819259362
OOP,Tuesday,11:00,88.86712621995562
DBMS,Tuesday,10:00,78.9113853968696
MFA,Tuesday,11:00,79.23169219847637
DBMS,Wednesday,10:00,79.41078409351931
OOP,Monday,12:00,72.85932359012989
IoT,Tuesday,11:00,71.96207575701882
DBMS,Tuesday,09:00,73.36851100644883
IoT,Tuesday,10:00,87.21440683762167
DBMS,Tuesday,09:00,91.57129719045412
DS,Tuesday,10:00,93.07415571035365
OOP,Wednesday,09:00,98.32044350253557
OOP,Wednesday,09:00,82.7829574578944
OOP,Thursday,10:00,81.75608338950201
OOP,Thursday,11:00,87.53964522793035
DBMS,Tuesday,11:00,74.73705873352952
MFA,Friday,10:00,76.86500260311614
IoT,Monday,13:00,98.70693020998473
IoT,Tuesday,09:00,70.05221632851503
DS,Thursday,09:00,79.32598539228863
IoT,Wednesday,11:00,97.51768347766979
MFA,Wednesday,10:00,73.03163623496661
OOP,Thursday,09:00,75.74299946978134
MFA,Wednesday,12:00,93.88097435051347
DS,Monday,09:00,86.59568945706518
MFA,Friday,09:00,92.14629919222186
DBMS,Monday,12:00,92.5551857372883
DS,Wednesday,10:00,77.98154286070051
MFA,Friday,09:00,88.60500443702877
DS,Wednesday,11:00,74.64511398200118
MFA,Tuesday,10:00,86.49630266229534
IoT,Thursday,12:00,80.63696344816036
DS,Monday,13:00,83.12374265511626
IoT,Thursday,11:00,77.25397211030335
DBMS,Monday,10:00,81.7343892403357
IoT,Wednesday,11:00,76.16153804652147
DBMS,Monday,10:00,78.17039453170857
MFA,Tuesday,09:00,94.00801449528534
MFA,Thursday,13:00,83.54403860914792
DBMS,Friday,09:00,76.88382451545633
DBMS,Friday,13:00,89.46346123378028
IoT,Friday,13:00,71.1090411186873
OOP,Wednesday,13:00,71.31203858313535
DBMS,Friday,09:00,74.29957522752053
MFA,Wednesday,11:00,89.05345103662037
DBMS,Tuesday,12:00,75.92298620325235
MFA,Thursday,11:00,94.446301785792
IoT,Tuesday,09:00,87.95811940184427
MFA,Friday,11:00,71.29868022810803
MFA,Tuesday,11:00,72.1672734954329
OOP,Tuesday,13:00,91.49445748545858
OOP,Wednesday,12:00,81.38447360441118
OOP,Friday,09:00,79.8085511105807
DS,Monday,10:00,70.84239916295725
MFA,Tuesday,09:00,73.83724274128959
OOP,Wednesday,09:00,74.67855834351899
DS,Monday,09:00,72.70414039802017
DBMS,Wednesday,13:00,73.8479737063984
IoT,Tuesday,09:00,91.49813796734769
OOP,Thursday,12:00,70.85080759560105
OOP,Tuesday,09:00,86.21211290252606
DBMS,Friday,11:00,70.75694092973637
OOP,Friday,12:00,99.34538357913354
DS,Tuesday,13:00,80.87645873321186
DBMS,Friday,13:00,82.56466599979639
DS,Wednesday,13:00,88.97390994568597
MFA,Thursday,09:00,73.40606492747541
DS,Friday,10:00,92.7522006103872
MFA,Tuesday,11:00,90.11457016747059
OOP,Thursday,12:00,85.69263738676031
MFA,Friday,10:00,93.03777142576962
DS,Wednesday,13:00,83.35636680957676
IoT,Tuesday,12:00,79.63874116445831
MFA,Thursday,13:00,71.97273169642747
IoT,Tuesday,13:00,79.15213374371298
DS,Wednesday,12:00,72.85391837422868
DS,Friday,11:00,86.29362078025967
OOP,Thursday,13:00,84.16025007815273
DBMS,Monday,13:00,95.38285342447288
DS,Monday,12:00,87.36848007192741
DBMS,Tuesday,09:00,85.17572342123908
MFA,Thursday,11:00,81.77304664183548
OOP,Thursday,10:00,89.01318182936183
MFA,Friday,13:00,87.8521698631795
DBMS,Thursday,11:00,98.70201761002961
DBMS,Thursday,11:00,86.83939812215769
OOP,Thursday,11:00,87.65970614872619
DS,Monday,10:00,97.89973363552629
IoT,Friday,11:00,98.35474804175038
IoT,Monday,10:00,86.17211048748777
DS,Friday,09:00,99.66163330095718
DBMS,Wednesday,10:00,72.28426848086126
DS,Thursday,10:00,71.39041701071521
DS,Monday,09:00,82.68912553524693
OOP,Tuesday,13:00,76.39140657457992
OOP,Wednesday,10:00,96.20728278521507
IoT,Wednesday,12:00,77.5926970709389
IoT,Friday,12:00,71.54712583480955
MFA,Tuesday,12:00,92.67981410602097
DS,Monday,11:00,82.71390309726556
OOP,Thursday,12:00,83.0586416959634
OOP,Friday,09:00,84.97024694559643
DBMS,Tuesday,13:00,82.57759190823162
DBMS,Thursday,10:00,89.31565777520257
DS,Friday,11:00,98.50554485744746
OOP,Monday,09:00,86.2949977651523
DS,Thursday,09:00,89.04535161261505
DS,Tuesday,13:00,76.24349314335215
IoT,Friday,11:00,93.22737762635538
DBMS,Tuesday,12:00,85.81875647311713
IoT,Wednesday,13:00,84.17971259017371
DBMS,Monday,09:00,72.22026560853604
DBMS,Thursday,09:00,72.43248331415305
DS,Monday,10:00,89.14247792374715
IoT,Friday,10:00,76.71267756365663
OOP,Wednesday,12:00,90.3858410700213
MFA,Thursday,13:00,94.54539775878402
OOP,Friday,11:00,77.84153524838764
DBMS,Friday,12:00,75.8937662446918
MFA,Wednesday,10:00,84.47713894687644
OOP,Friday,09:00,96.48903481230148
DBMS,Wednesday,11:00,86.60164394833099
OOP,Tuesday,11:00,93.97921194616063
DS,Friday,11:00,74.30409316066464
IoT,Thursday,11:00,70.02852148701068
MFA,Thursday,13:00,73.94931517385805
MFA,Monday,11:00,71.80431676199859
DS,Wednesday,13:00,94.22620496014656
OOP,Wednesday,09:00,87.13349612587658
IoT,Tuesday,10:00,95.97906112005062
IoT,Friday,11:00,90.62608971830124
OOP,Wednesday,10:00,97.55258682304236
DS,Friday,10:00,91.92392551439383
OOP,Friday,12:00,78.22316163877156
DBMS,Friday,10:00,72.44909795305128
DBMS,Tuesday,13:00,93.82397131890006
MFA,Friday,11:00,73.10475712287582
MFA,Wednesday,12:00,97.81008732194651
OOP,Thursday,10:00,96.26747115039213
MFA,Tuesday,10:00,80.91250475804064
OOP,Friday,11:00,99.10337984630479
DS,Wednesday,10:00,80.21038918930924
DS,Monday,12:00,83.4323637861297
IoT,Friday,12:00,82.59233663309436
DS,Monday,09:00,94.92644807706029
MFA,Tuesday,13:00,89.3449068283637
IoT,Monday,11:00,98.23528286761106
OOP,Tuesday,09:00,74.09451680759183
DBMS,Wednesday,13:00,89.25578751836231
DBMS,Tuesday,13:00,91.98654730216376
OOP,Tuesday,11:00,74.38352288063777
MFA,Tuesday,12:00,73.71976340724528
IoT,Friday,12:00,86.40840744430011
IoT,Wednesday,10:00,73.36632549762291
MFA,Thursday,10:00,89.90667239779363
MFA,Tuesday,10:00,89.42244497169183
IoT,Friday,13:00,86.70580013474152
DS,Friday,11:00,71.44750079433791
MFA,Monday,11:00,72.10994613597381
DS,Thursday,09:00,84.74088735398112
DBMS,Thursday,11:00,76.27917316855898
DS,Tuesday,13:00,84.61242578407827
DS,Tuesday,11:00,88.98771001853022
DS,Tuesday,09:00,90.46495990705384
DBMS,Monday,10:00,82.68825031820418
DS,Thursday,12:00,93.1413242382697
OOP,Friday,09:00,83.61902869096352
DS,Wednesday,11:00,98.86348170259795
OOP,Thursday,12:00,93.76276431058517
IoT,Friday,11:00,85.72274885970691
OOP,Monday,13:00,76.07115294564288
IoT,Friday,09:00,75.54534737771215
DS,Tuesday,12:00,74.97422763394081
IoT,Monday,13:00,97.90876828822317
DS,Wednesday,13:00,99.26134643768636
DS,Monday,09:00,78.8322015891623
MFA,Wednesday,09:00,95.39620455778966
DS,Thursday,11:00,94.42737162280724
DBMS,Tuesday,13:00,89.07242703997981
IoT,Friday,11:00,81.23147401136274
DS,Friday,09:00,75.27766183584531
MFA,Tuesday,10:00,95.48348403710187
MFA,Tuesday,12:00,85.70802320700597
DBMS,Friday,10:00,79.1725512908455
IoT,Friday,12:00,92.65628810896492
DBMS,Tuesday,13:00,95.28127580946365
DS,Friday,13:00,95.11709443402624
DBMS,Tuesday,10:00,95.69652380131222
DBMS,Wednesday,13:00,79.25779135347359
IoT,Thursday,09:00,73.20751372541669
OOP,Tuesday,11:00,71.50958342949781
IoT,Thursday,13:00,78.0261853420679
DBMS,Friday,10:00,72.20811612536467
MFA,Wednesday,11:00,97.34313308567792
OOP,Thursday,11:00,97.10441936702148
DBMS,Friday,13:00,80.17525702285658
MFA,Wednesday,09:00,94.49720412623809
OOP,Tuesday,13:00,76.94274851302039
IoT,Thursday,09:00,96.10196183181891
IoT,Monday,13:00,99.40959242540724
IoT,Tuesday,12:00,82.45613847040951
IoT,Wednesday,10:00,90.4315671982124
DBMS,Thursday,09:00,99.78409409298786
OOP,Tuesday,11:00,94.80277110769822
OOP,Tuesday,11:00,78.6605485525257
MFA,Friday,09:00,70.96792607525742
IoT,Thursday,13:00,74.99876510604676
DBMS,Thursday,10:00,83.83270840126065
MFA,Monday,09:00,73.60278606960699
IoT,Tuesday,10:00,70.88434166615609
MFA,Friday,11:00,94.5542118973686
IoT,Wednesday,09:00,74.40456956986095
DBMS,Tuesday,13:00,93.92602203923946
IoT,Thursday,13:00,92.65085530096292
DS,Wednesday,09:00,76.25379886888669
IoT,Tuesday,11:00,95.17256512735244
DS,Wednesday,12:00,88.44155015891873
MFA,Thursday,12:00,97.2386531858579
DBMS,Tuesday,10:00,77.15707538176356
MFA,Monday,13:00,70.14674361036545
OOP,Wednesday,12:00,77.05294149388037
DBMS,Thursday,09:00,99.40675631693308
DS,Thursday,12:00,88.92473625574335
DBMS,Tuesday,10:00,98.75522538394281
MFA,Tuesday,12:00,97.48460346049973
IoT,Monday,13:00,87.0628340928434
MFA,Monday,13:00,96.95948794561417
IoT,Monday,09:00,97.31239927572058
MFA,Monday,11:00,98.81300687843574
DS,Tuesday,12:00,80.31714564648983
IoT,Tuesday,13:00,77.37746697586152
DBMS,Monday,09:00,92.95464064266056
DBMS,Wednesday,12:00,76.53838703091961
IoT,Tuesday,13:00,88.5162635172592
IoT,Tuesday,12:00,97.91878688153419
DS,Friday,13:00,71.18267997898576
DS,Monday,11:00,73.92173694983843
DS,Thursday,11:00,79.3625192936965
MFA,Tuesday,12:00,77.60383800389461
DS,Tuesday,13:00,80.75602191393719
DS,Friday,10:00,90.90426739961592
MFA,Wednesday,09:00,99.91738043956123
MFA,Tuesday,09:00,89.26843398735275
DS,Friday,10:00,94.72128014182002
MFA,Monday,10:00,78.23144210200805
DS,Thursday,10:00,99.92893441637814
DS,Friday,11:00,87.37181878186087
IoT,Tuesday,11:00,96.30574532255137
DBMS,Friday,11:00,95.81713711945528
IoT,Friday,13:00,73.90589395993977
OOP,Friday,13:00,80.53437744583063
DS,Friday,09:00,81.07254754582284
MFA,Tuesday,10:00,84.30070500681647
OOP,Wednesday,13:00,78.51524564951885
MFA,Tuesday,10:00,79.22132648082334
DBMS,Tuesday,11:00,72.43469183508145
OOP,Wednesday,09:00,93.21526316510463
IoT,Thursday,13:00,95.30584803212525
IoT,Tuesday,10:00,92.80835298563149
MFA,Monday,09:00,78.33710116785694
OOP,Monday,12:00,71.26282944643297
DBMS,Tuesday,13:00,97.43864434795847
MFA,Thursday,10:00,90.65281686634688
MFA,Wednesday,11:00,79.75747185934853
MFA,Monday,10:00,74.91631780548651
DS,Monday,13:00,97.6912081138548
IoT,Tuesday,11:00,90.58615778805637
OOP,Wednesday,10:00,73.3437604188536
DS,Friday,13:00,75.76487471820104
MFA,Tuesday,11:00,94.80811778760089
IoT,Tuesday,13:00,73.23773877446175
OOP,Friday,11:00,86.85617648348855
MFA,Thursday,13:00,71.35023885403143
DBMS,Monday,11:00,99.4156116730851
DBMS,Tuesday,12:00,90.84501558230423
IoT,Thursday,12:00,82.05237454984221
DBMS,Wednesday,10:00,77.40002320810807
DBMS,Thursday,10:00,84.71232315471747
OOP,Monday,12:00,81.58106165759504
OOP,Wednesday,11:00,93.00204285412191
DS,Friday,11:00,78.83650068056139
DBMS,Thursday,10:00,95.81770548367616
DS,Friday,13:00,84.42594869223207
IoT,Monday,12:00,91.6905151696119
MFA,Wednesday,11:00,86.86852234931997
DBMS,Friday,10:00,91.11291034991191
IoT,Monday,12:00,91.91867525492327
DS,Friday,11:00,71.26162473329418
DS,Friday,12:00,97.69935298817161
OOP,Wednesday,09:00,85.99581158273143
MFA,Wednesday,11:00,96.60985893360869
IoT,Wednesday,09:00,93.80277390280291
IoT,Tuesday,11:00,70.72109573778992
IoT,Wednesday,10:00,72.70261121740003
DS,Friday,10:00,95.97079432409882
IoT,Monday,09:00,77.17587958809627
IoT,Tuesday,10:00,78.65352656796126
DBMS,Monday,09:00,92.70556271379725
DBMS,Wednesday,10:00,88.23961999244395
MFA,Thursday,13:00,89.23308022382619
IoT,Wednesday,13:00,78.6349152710677
MFA,Thursday,10:00,88.7898991676052
MFA,Thursday,09:00,82.44412107599443
DS,Thursday,13:00,89.84687562155928
OOP,Tuesday,09:00,71.61361657495941
DS,Wednesday,12:00,84.86662867135276
MFA,Friday,13:00,98.3088517501794
MFA,Friday,13:00,96.02094179839973
DS,Thursday,10:00,83.0075981282767
DS,Wednesday,09:00,70.89467992317068
IoT,Thursday,13:00,91.22448728957848
IoT,Monday,13:00,99.60113398117173
DBMS,Friday,12:00,99.7058318832839
DBMS,Friday,11:00,84.94336160950395
OOP,Tuesday,11:00,72.16228846817235
OOP,Friday,10:00,82.94982356242423
DS,Wednesday,11:00,93.74394691539293
MFA,Monday,09:00,98.90165080400087
OOP,Monday,09:00,78.15059163905957
DBMS,Wednesday,09:00,76.07720777357058
MFA,Thursday,13:00,75.24923855469817
OOP,Thursday,13:00,84.30482319712495
DS,Wednesday,13:00,83.15296503544488
OOP,Monday,13:00,82.37612273636721
OOP,Friday,13:00,86.3181022077049
DS,Thursday,11:00,76.61642399412003
DBMS,Friday,13:00,72.76447619255066
IoT,Monday,12:00,95.36530556520414
DBMS,Wednesday,09:00,77.34087750030824
DS,Tuesday,10:00,80.44495549093492
IoT,Thursday,09:00,98.16784872124238
DS,Monday,09:00,83.88042210155436
DS,Wednesday,12:00,81.41484825668448
DBMS,Friday,09:00,80.76206625186786
IoT,Tuesday,09:00,72.55948140737749
DBMS,Tuesday,09:00,85.13896920802254
DBMS,Tuesday,09:00,85.20402920418606
DBMS,Monday,11:00,72.50959615652403
IoT,Wednesday,11:00,81.64980141841819
DS,Monday,10:00,72.34213257034189
MFA,Tuesday,12:00,90.59357694573686
MFA,Friday,10:00,89.03533175991942
DS,Tuesday,11:00,90.5213656040096
OOP,Wednesday,09:00,79.00360840168412
DS,Monday,12:00,95.59450161987385
DS,Friday,13:00,92.78294235467776
MFA,Monday,11:00,90.90899917164444
OOP,Wednesday,11:00,78.97397075182943
OOP,Tuesday,09:00,72.30991941820591
OOP,Friday,11:00,73.83696117919203
OOP,Wednesday,13:00,90.22505897639671
IoT,Tuesday,10:00,97.41929171005381
DBMS,Tuesday,09:00,99.71428325718317
DS,Wednesday,13:00,92.7429345794178
DS,Tuesday,13:00,81.13867491122268
DS,Thursday,09:00,92.70390149506204
DS,Thursday,11:00,95.8687530770846
DS,Friday,10:00,95.30958520935121
OOP,Wednesday,10:00,70.08903282258558
OOP,Friday,10:00,85.47990019604177
IoT,Tuesday,11:00,86.97666269896531
OOP,Monday,10:00,82.05706898223112
DS,Monday,12:00,76.67466453905003
DBMS,Wednesday,11:00,80.51546273501808
IoT,Thursday,11:00,81.60169359782802
DS,Tuesday,13:00,87.8581310369583
OOP,Thursday,13:00,98.09995042523316
DS,Thursday,13:00,84.83492170866973
OOP,Friday,10:00,79.03964104776409
DS,Tuesday,10:00,87.45432718261463
IoT,Tuesday,10:00,96.649817500057
DS,Monday,09:00,94.71354041467492
OOP,Tuesday,10:00,98.85934137309596
OOP,Thursday,10:00,82.87977836827875
IoT,Friday,12:00,93.27343177906167
DS,Friday,11:00,98.3915056263386
DS,Wednesday,10:00,80.55164796180644
DS,Tuesday,09:00,81.42018576918242
MFA,Wednesday,10:00,84.13291820963205
